player,gameweek,total_points,opponent_team,transfers_in,transfers_out,value,was_home,1_assists,1_bonus,1_bps,1_clean_sheets,1_creativity,1_expected_assists,1_expected_goal_involvements,1_expected_goals,1_expected_goals_conceded,1_goals_conceded,1_goals_scored,1_ict_index,1_influence,1_minutes,1_opponent_team,1_own_goals,1_penalties_missed,1_penalties_saved,1_red_cards,1_saves,1_selected,1_team_a_score,1_team_h_score,1_threat,1_total_points,1_transfers_balance,1_transfers_in,1_transfers_out,1_value,1_was_home,1_yellow_cards,2_assists,2_bonus,2_bps,2_clean_sheets,2_creativity,2_expected_assists,2_expected_goal_involvements,2_expected_goals,2_expected_goals_conceded,2_goals_conceded,2_goals_scored,2_ict_index,2_influence,2_minutes,2_opponent_team,2_own_goals,2_penalties_missed,2_penalties_saved,2_red_cards,2_saves,2_selected,2_team_a_score,2_team_h_score,2_threat,2_total_points,2_transfers_balance,2_transfers_in,2_transfers_out,2_value,2_was_home,2_yellow_cards,3_assists,3_bonus,3_bps,3_clean_sheets,3_creativity,3_expected_assists,3_expected_goal_involvements,3_expected_goals,3_expected_goals_conceded,3_goals_conceded,3_goals_scored,3_ict_index,3_influence,3_minutes,3_opponent_team,3_own_goals,3_penalties_missed,3_penalties_saved,3_red_cards,3_saves,3_selected,3_team_a_score,3_team_h_score,3_threat,3_total_points,3_transfers_balance,3_transfers_in,3_transfers_out,3_value,3_was_home,3_yellow_cards,4_assists,4_bonus,4_bps,4_clean_sheets,4_creativity,4_expected_assists,4_expected_goal_involvements,4_expected_goals,4_expected_goals_conceded,4_goals_conceded,4_goals_scored,4_ict_index,4_influence,4_minutes,4_opponent_team,4_own_goals,4_penalties_missed,4_penalties_saved,4_red_cards,4_saves,4_selected,4_team_a_score,4_team_h_score,4_threat,4_total_points,4_transfers_balance,4_transfers_in,4_transfers_out,4_value,4_was_home,4_yellow_cards,f_Unnamed: 0,f_gameweek,f_1_h_a,f_1_xG,f_1_xGA,f_1_npxG,f_1_npxGA,f_1_deep,f_1_deep_allowed,f_1_scored,f_1_missed,f_1_xpts,f_1_pts,f_1_npxGD,f_2_h_a,f_2_xG,f_2_xGA,f_2_npxG,f_2_npxGA,f_2_deep,f_2_deep_allowed,f_2_scored,f_2_missed,f_2_xpts,f_2_pts,f_2_npxGD,f_3_h_a,f_3_xG,f_3_xGA,f_3_npxG,f_3_npxGA,f_3_deep,f_3_deep_allowed,f_3_scored,f_3_missed,f_3_xpts,f_3_pts,f_3_npxGD,f_4_h_a,f_4_xG,f_4_xGA,f_4_npxG,f_4_npxGA,f_4_deep,f_4_deep_allowed,f_4_scored,f_4_missed,f_4_xpts,f_4_pts,f_4_npxGD,o_Unnamed: 0,o_gameweek,o_1_h_a,o_1_xG,o_1_xGA,o_1_npxG,o_1_npxGA,o_1_deep,o_1_deep_allowed,o_1_scored,o_1_missed,o_1_xpts,o_1_pts,o_1_npxGD,o_2_h_a,o_2_xG,o_2_xGA,o_2_npxG,o_2_npxGA,o_2_deep,o_2_deep_allowed,o_2_scored,o_2_missed,o_2_xpts,o_2_pts,o_2_npxGD,o_3_h_a,o_3_xG,o_3_xGA,o_3_npxG,o_3_npxGA,o_3_deep,o_3_deep_allowed,o_3_scored,o_3_missed,o_3_xpts,o_3_pts,o_3_npxGD,o_4_h_a,o_4_xG,o_4_xGA,o_4_npxG,o_4_npxGA,o_4_deep,o_4_deep_allowed,o_4_scored,o_4_missed,o_4_xpts,o_4_pts,o_4_npxGD
Leandro_Trossard_111,13,2,2,288434,67135,71,True,1,0,16,0,23.9,0.19,0.22,0.03,1.1,2,0,6.5,19.2,81,20,0,0,0,0,0,2825026,3,2,22.0,5,815472,837343,21871,70,False,0,0,0,19,0,1.9,0.08,1.48,1.41,1.36,1,1,15.6,39.0,86,6,0,0,0,0,0,1970284,1,4,115.0,7,170005,263774,93769,68,True,0,0,0,21,0,3.3,0.02,0.2,0.18,1.63,3,1,10.4,41.0,90,13,0,0,0,0,0,1775474,1,3,60.0,7,-490729,67860,558589,68,False,0,0,0,8,1,35.9,0.24,0.43,0.19,0.13,0,0,10.0,16.6,90,16,0,0,0,0,0,2758825,0,0,47.0,3,548574,612131,63557,69,True,0,0.0,13.0,2.37846,0.278815,2.37846,0.278815,3.0,5.0,1.0,0.0,2.8162,3.0,2.099645,12.0,3.00699,0.206127,3.00699,0.206127,21.0,2.0,5.0,0.0,2.9077,3.0,2.800863,11.0,1.57897,0.622653,1.57897,0.622653,8.0,7.0,1.0,1.0,2.1541,1.0,0.956317,10.0,0.821757,2.02232,0.821757,1.26115,5.0,8.0,1.0,0.0,0.5174000000000001,3.0,-0.439393,9.0,0.0,13.0,0.270814,4.18808,0.270814,3.42692,2.0,15.0,0.0,4.0,0.0113,0.0,-3.156106,12.0,3.45617,1.00462,2.695,1.00462,9.0,3.0,4.0,0.0,2.8011,3.0,1.6903799999999998,11.0,0.711487,2.892,0.711487,2.13083,2.0,8.0,0.0,3.0,0.1854,0.0,-1.419343,10.0,2.44542,1.23643,2.44542,1.23643,6.0,5.0,0.0,2.0,2.2306,0.0,1.20899,9.0
Leandro_Trossard_111,14,2,17,518460,770595,71,False,0,0,10,0,29.4,0.14,0.17,0.03,1.49,2,0,5.5,11.0,90,2,0,0,0,0,0,3041104,2,1,15.0,2,221299,288434,67135,71,True,0,1,0,16,0,23.9,0.19,0.22,0.03,1.1,2,0,6.5,19.2,81,20,0,0,0,0,0,2825026,3,2,22.0,5,815472,837343,21871,70,False,0,0,0,19,0,1.9,0.08,1.48,1.41,1.36,1,1,15.6,39.0,86,6,0,0,0,0,0,1970284,1,4,115.0,7,170005,263774,93769,68,True,0,0,0,21,0,3.3,0.02,0.2,0.18,1.63,3,1,10.4,41.0,90,13,0,0,0,0,0,1775474,1,3,60.0,7,-490729,67860,558589,68,False,0,0.0,14.0,2.27996,0.512339,2.27996,0.512339,4.0,4.0,2.0,0.0,2.6551,3.0,1.767621,13.0,2.37846,0.278815,2.37846,0.278815,3.0,5.0,1.0,0.0,2.8162,3.0,2.099645,12.0,3.00699,0.206127,3.00699,0.206127,21.0,2.0,5.0,0.0,2.9077,3.0,2.800863,11.0,1.57897,0.622653,1.57897,0.622653,8.0,7.0,1.0,1.0,2.1541,1.0,0.956317,10.0,0.0,14.0,1.65228,1.42101,1.65228,1.42101,6.0,4.0,1.0,4.0,1.5575,0.0,0.2312699999999998,13.0,1.35803,1.00384,1.35803,1.00384,8.0,7.0,0.0,1.0,1.6206,0.0,0.35419,12.0,0.622653,1.57897,0.622653,1.57897,7.0,8.0,1.0,1.0,0.5932,1.0,-0.956317,11.0,1.23878,0.810452,1.23878,0.810452,6.0,8.0,1.0,0.0,1.7622,3.0,0.428328,10.0
Leandro_Trossard_111,15,1,1,25267,378874,70,True,0,0,4,0,24.4,0.2,0.2,0.0,1.91,1,0,4.0,3.8,82,17,0,0,0,0,0,2805960,3,1,12.0,2,-252135,518460,770595,71,False,0,0,0,10,0,29.4,0.14,0.17,0.03,1.49,2,0,5.5,11.0,90,2,0,0,0,0,0,3041104,2,1,15.0,2,221299,288434,67135,71,True,0,1,0,16,0,23.9,0.19,0.22,0.03,1.1,2,0,6.5,19.2,81,20,0,0,0,0,0,2825026,3,2,22.0,5,815472,837343,21871,70,False,0,0,0,19,0,1.9,0.08,1.48,1.41,1.36,1,1,15.6,39.0,86,6,0,0,0,0,0,1970284,1,4,115.0,7,170005,263774,93769,68,True,0,0.0,15.0,1.88828,1.02652,1.88828,0.265347,14.0,1.0,3.0,1.0,2.0354,3.0,1.622933,14.0,2.27996,0.512339,2.27996,0.512339,4.0,4.0,2.0,0.0,2.6551,3.0,1.767621,13.0,2.37846,0.278815,2.37846,0.278815,3.0,5.0,1.0,0.0,2.8162,3.0,2.099645,12.0,3.00699,0.206127,3.00699,0.206127,21.0,2.0,5.0,0.0,2.9077,3.0,2.800863,11.0,0.0,15.0,1.88828,1.02652,1.88828,0.265347,14.0,1.0,3.0,1.0,2.0354,3.0,1.622933,14.0,2.27996,0.512339,2.27996,0.512339,4.0,4.0,2.0,0.0,2.6551,3.0,1.767621,13.0,2.37846,0.278815,2.37846,0.278815,3.0,5.0,1.0,0.0,2.8162,3.0,2.099645,12.0,3.00699,0.206127,3.00699,0.206127,21.0,2.0,5.0,0.0,2.9077,3.0,2.800863,11.0
Leandro_Trossard_111,16,0,8,32400,354145,69,False,0,0,-1,0,0.9,0.02,0.2,0.18,2.5,3,0,4.4,5.4,59,1,0,0,0,0,0,2455748,4,2,38.0,1,-353607,25267,378874,70,True,0,0,0,4,0,24.4,0.2,0.2,0.0,1.91,1,0,4.0,3.8,82,17,0,0,0,0,0,2805960,3,1,12.0,2,-252135,518460,770595,71,False,0,0,0,10,0,29.4,0.14,0.17,0.03,1.49,2,0,5.5,11.0,90,2,0,0,0,0,0,3041104,2,1,15.0,2,221299,288434,67135,71,True,0,1,0,16,0,23.9,0.19,0.22,0.03,1.1,2,0,6.5,19.2,81,20,0,0,0,0,0,2825026,3,2,22.0,5,815472,837343,21871,70,False,0,0.0,16.0,3.22106,1.15663,3.22106,1.15663,8.0,9.0,4.0,2.0,2.6530000000000005,3.0,2.06443,15.0,1.88828,1.02652,1.88828,0.265347,14.0,1.0,3.0,1.0,2.0354,3.0,1.622933,14.0,2.27996,0.512339,2.27996,0.512339,4.0,4.0,2.0,0.0,2.6551,3.0,1.767621,13.0,2.37846,0.278815,2.37846,0.278815,3.0,5.0,1.0,0.0,2.8162,3.0,2.099645,12.0,0.0,16.0,1.22653,1.22076,1.22653,1.22076,4.0,6.0,1.0,2.0,1.3318,0.0,0.0057699999999998,15.0,0.768756,2.45642,0.768756,2.45642,7.0,8.0,0.0,3.0,0.3039,0.0,-1.687664,14.0,1.3729,2.2679,1.3729,2.2679,12.0,11.0,0.0,2.0,0.8298,0.0,-0.895,13.0,1.19166,1.76438,1.19166,1.76438,2.0,11.0,0.0,0.0,0.9375,1.0,-0.5727200000000001,12.0
Jorge Luiz_Frello Filho_130,4,2,17,18707,60204,60,False,0,0,10,0,3.4,0.01,0.01,0.0,1.39,1,0,1.1,7.2,74,10,0,0,0,0,0,394413,1,2,0.0,2,-79240,21047,100287,60,True,0,0,0,7,0,1.2,0.01,0.01,0.0,1.39,2,0,0.8,7.2,63,11,0,0,0,0,0,462155,0,3,0.0,2,40628,112743,72115,60,False,0,0,0,16,0,26.6,0.07,0.12,0.05,0.58,1,0,4.6,11.2,72,18,0,0,0,0,0,390946,2,2,8.0,2,119058,142572,23514,60,True,0,0,3,32,1,18.1,0.03,0.82,0.79,0.67,0,1,7.6,39.0,90,8,0,0,0,0,0,114916,1,0,19.0,11,0,0,0,60,False,0,0.0,4.0,2.47427,0.926007,2.47427,0.926007,17.0,1.0,2.0,1.0,2.4378,3.0,1.5482630000000002,3.0,1.71081,0.211335,1.71081,0.211335,8.0,1.0,3.0,0.0,2.6009,3.0,1.499475,2.0,3.0107,0.690679,3.0107,0.690679,10.0,5.0,4.0,2.0,2.7487000000000004,3.0,2.320021,1.0,1.43601,1.20637,1.43601,1.20637,13.0,8.0,2.0,0.0,1.5583999999999998,3.0,0.22964,0.0,0.0,4.0,1.35887,1.34359,1.35887,1.34359,11.0,11.0,0.0,1.0,1.3067,0.0,0.0152799999999999,3.0,1.24155,0.242948,1.24155,0.242948,4.0,5.0,2.0,1.0,2.282,3.0,0.998602,2.0,1.40906,1.99694,1.40906,1.99694,4.0,9.0,2.0,2.0,0.9052,1.0,-0.58788,1.0,0.386546,1.6172,0.386546,1.6172,7.0,12.0,1.0,4.0,0.4576,0.0,-1.230654,0.0
Jorge Luiz_Frello Filho_130,10,8,14,5505,10703,59,True,0,0,13,1,18.8,0.1,0.13,0.03,1.25,0,0,4.4,14.8,90,4,0,0,0,0,0,262731,0,0,10.0,3,-2496,6282,8778,59,False,0,0,0,3,0,0.1,0.0,0.0,0.0,0.13,0,0,0.6,5.8,25,2,0,0,0,0,0,264465,2,0,0.0,1,-9231,5090,14321,59,False,0,0,0,12,1,3.4,0.02,0.05,0.02,1.11,0,0,2.7,16.4,90,20,0,0,0,0,0,271770,0,3,7.0,2,-16722,6927,23649,59,True,1,0,0,6,0,5.4,0.01,0.01,0.0,0.31,1,0,0.8,2.2,55,7,0,0,0,0,0,286623,2,1,0.0,1,-9561,10189,19750,59,False,0,0.0,10.0,0.821757,2.02232,0.821757,1.26115,5.0,8.0,1.0,0.0,0.5174000000000001,3.0,-0.439393,9.0,2.81968,0.765151,2.05851,0.765151,14.0,4.0,3.0,2.0,2.7746,3.0,1.293359,8.0,2.48403,1.5027,2.48403,0.741526,12.0,2.0,3.0,1.0,2.1046,3.0,1.7425040000000005,7.0,1.32021,0.54011,1.32021,0.54011,9.0,3.0,3.0,0.0,2.0088,3.0,0.7801000000000001,6.0,0.0,10.0,1.70973,0.658526,1.70973,0.658526,10.0,7.0,2.0,0.0,2.1684,3.0,1.051204,9.0,1.41606,0.78815,1.41606,0.78815,8.0,9.0,0.0,0.0,1.9298,1.0,0.6279100000000001,8.0,1.82612,0.365844,1.82612,0.365844,8.0,7.0,2.0,1.0,2.5229,3.0,1.460276,7.0,1.71335,3.01103,0.952176,3.01103,5.0,17.0,3.0,6.0,0.5653,0.0,-2.058854,6.0
Jorge Luiz_Frello Filho_130,13,1,15,1787,17505,58,False,0,0,16,0,2.3,0.01,0.01,0.0,2.25,1,0,1.3,10.4,90,1,0,0,0,0,0,256097,1,0,0.0,2,-15002,3885,18887,58,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,0,270275,1,4,0.0,0,7660,16253,8593,59,False,0,0,2,25,0,2.2,0.01,0.8,0.79,0.84,1,1,6.9,50.2,90,14,0,0,0,0,0,259617,1,1,17.0,8,-5198,5505,10703,59,True,1,0,0,13,1,18.8,0.1,0.13,0.03,1.25,0,0,4.4,14.8,90,4,0,0,0,0,0,262731,0,0,10.0,3,-2496,6282,8778,59,False,0,0.0,13.0,2.37846,0.278815,2.37846,0.278815,3.0,5.0,1.0,0.0,2.8162,3.0,2.099645,12.0,3.00699,0.206127,3.00699,0.206127,21.0,2.0,5.0,0.0,2.9077,3.0,2.800863,11.0,1.57897,0.622653,1.57897,0.622653,8.0,7.0,1.0,1.0,2.1541,1.0,0.956317,10.0,0.821757,2.02232,0.821757,1.26115,5.0,8.0,1.0,0.0,0.5174000000000001,3.0,-0.439393,9.0,0.0,13.0,4.18808,0.270814,3.42692,0.270814,15.0,2.0,4.0,0.0,2.9801,3.0,3.156106,12.0,1.1294,1.56513,1.1294,1.56513,11.0,7.0,2.0,1.0,1.0397,3.0,-0.4357299999999999,11.0,1.13393,0.0609567,1.13393,0.0609567,8.0,5.0,1.0,0.0,2.318,3.0,1.0729733,10.0,0.78815,1.41606,0.78815,1.41606,9.0,8.0,0.0,0.0,0.7922,1.0,-0.6279100000000001,9.0
Jorge Luiz_Frello Filho_130,14,3,3,16748,18315,58,True,0,0,6,0,1.4,0.0,0.0,0.0,1.03,1,0,1.2,10.4,90,15,0,0,0,0,0,241385,0,1,0.0,1,-15718,1787,17505,58,False,1,0,0,16,0,2.3,0.01,0.01,0.0,2.25,1,0,1.3,10.4,90,1,0,0,0,0,0,256097,1,0,0.0,2,-15002,3885,18887,58,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,0,270275,1,4,0.0,0,7660,16253,8593,59,False,0,0,2,25,0,2.2,0.01,0.8,0.79,0.84,1,1,6.9,50.2,90,14,0,0,0,0,0,259617,1,1,17.0,8,-5198,5505,10703,59,True,1,0.0,14.0,2.27996,0.512339,2.27996,0.512339,4.0,4.0,2.0,0.0,2.6551,3.0,1.767621,13.0,2.37846,0.278815,2.37846,0.278815,3.0,5.0,1.0,0.0,2.8162,3.0,2.099645,12.0,3.00699,0.206127,3.00699,0.206127,21.0,2.0,5.0,0.0,2.9077,3.0,2.800863,11.0,1.57897,0.622653,1.57897,0.622653,8.0,7.0,1.0,1.0,2.1541,1.0,0.956317,10.0,0.0,14.0,1.55594,2.22532,1.55594,1.46415,5.0,8.0,3.0,4.0,0.8761000000000001,0.0,0.09179,13.0,0.887533,2.1946,0.887533,2.1946,3.0,10.0,2.0,3.0,0.5073,0.0,-1.307067,12.0,0.730443,1.97715,0.730443,1.21598,4.0,7.0,0.0,2.0,0.4172,0.0,-0.4855370000000001,11.0,0.810452,1.23878,0.810452,1.23878,8.0,6.0,0.0,1.0,0.9384,0.0,-0.428328,10.0
Jorge Luiz_Frello Filho_130,15,2,16,4093,4941,58,False,0,0,17,1,27.0,0.07,0.07,0.0,0.53,0,0,4.4,9.0,90,3,0,0,0,0,0,242314,0,2,8.0,3,-1567,16748,18315,58,True,0,0,0,6,0,1.4,0.0,0.0,0.0,1.03,1,0,1.2,10.4,90,15,0,0,0,0,0,241385,0,1,0.0,1,-15718,1787,17505,58,False,1,0,0,16,0,2.3,0.01,0.01,0.0,2.25,1,0,1.3,10.4,90,1,0,0,0,0,0,256097,1,0,0.0,2,-15002,3885,18887,58,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,0,270275,1,4,0.0,0,7660,16253,8593,59,False,0,0.0,15.0,1.88828,1.02652,1.88828,0.265347,14.0,1.0,3.0,1.0,2.0354,3.0,1.622933,14.0,2.27996,0.512339,2.27996,0.512339,4.0,4.0,2.0,0.0,2.6551,3.0,1.767621,13.0,2.37846,0.278815,2.37846,0.278815,3.0,5.0,1.0,0.0,2.8162,3.0,2.099645,12.0,3.00699,0.206127,3.00699,0.206127,21.0,2.0,5.0,0.0,2.9077,3.0,2.800863,11.0,0.0,15.0,1.23752,1.14552,1.23752,0.384356,4.0,3.0,1.0,0.0,1.4003,3.0,0.853164,14.0,1.29696,1.2204,1.29696,0.459234,10.0,6.0,2.0,2.0,1.3615,1.0,0.837726,13.0,0.206127,3.00699,0.206127,3.00699,2.0,21.0,0.0,5.0,0.0544,0.0,-2.800863,12.0,2.50163,2.19752,2.50163,2.19752,6.0,13.0,1.0,0.0,1.6084999999999998,3.0,0.3041100000000001,11.0
Jorge Luiz_Frello Filho_130,16,0,13,12203,4508,58,True,0,0,13,0,1.4,0.01,0.01,0.0,1.2,1,0,0.8,4.8,71,16,0,0,0,0,0,242265,1,1,2.0,2,-848,4093,4941,58,False,0,0,0,17,1,27.0,0.07,0.07,0.0,0.53,0,0,4.4,9.0,90,3,0,0,0,0,0,242314,0,2,8.0,3,-1567,16748,18315,58,True,0,0,0,6,0,1.4,0.0,0.0,0.0,1.03,1,0,1.2,10.4,90,15,0,0,0,0,0,241385,0,1,0.0,1,-15718,1787,17505,58,False,1,0,0,16,0,2.3,0.01,0.01,0.0,2.25,1,0,1.3,10.4,90,1,0,0,0,0,0,256097,1,0,0.0,2,-15002,3885,18887,58,True,0,0.0,16.0,3.22106,1.15663,3.22106,1.15663,8.0,9.0,4.0,2.0,2.6530000000000005,3.0,2.06443,15.0,1.88828,1.02652,1.88828,0.265347,14.0,1.0,3.0,1.0,2.0354,3.0,1.622933,14.0,2.27996,0.512339,2.27996,0.512339,4.0,4.0,2.0,0.0,2.6551,3.0,1.767621,13.0,2.37846,0.278815,2.37846,0.278815,3.0,5.0,1.0,0.0,2.8162,3.0,2.099645,12.0,0.0,16.0,2.36333,0.0760019,2.36333,0.0760019,13.0,2.0,1.0,1.0,2.8606000000000003,1.0,2.2873281,15.0,4.16249,0.603751,4.16249,0.603751,13.0,7.0,3.0,1.0,2.9045,3.0,3.558739,14.0,1.605,3.29012,1.605,3.29012,26.0,6.0,1.0,2.0,0.4285,0.0,-1.68512,13.0,2.39332,0.843884,1.63215,0.0827148,11.0,1.0,2.0,1.0,2.5408000000000004,3.0,1.5494352,12.0
Jorge Luiz_Frello Filho_130,22,2,13,2559,5831,58,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,0,224699,1,1,0.0,0,-3272,2559,5831,58,True,0,0,0,11,0,2.5,0.01,0.05,0.04,0.33,1,0,1.5,5.4,31,8,0,0,0,0,0,227293,0,1,7.0,1,-5319,3572,8891,58,False,0,0,0,17,1,12.8,0.01,0.01,0.0,1.4,0,0,4.0,27.2,90,12,0,0,0,0,0,231761,0,0,0.0,3,-6755,1210,7965,58,False,0,0,0,10,1,4.4,0.04,0.04,0.0,0.58,0,0,2.1,17.0,90,7,0,0,0,0,0,237336,0,1,0.0,2,-13277,1593,14870,58,True,1,0.0,22.0,1.70139,2.00841,0.940216,2.00841,9.0,7.0,1.0,3.0,1.1446999999999998,0.0,-1.068194,21.0,1.36738,2.17538,1.36738,2.17538,21.0,15.0,1.0,1.0,0.7451000000000001,1.0,-0.808,20.0,0.690102,2.09191,0.690102,2.09191,11.0,4.0,0.0,1.0,0.3624,0.0,-1.401808,19.0,2.90273,0.272246,2.90273,0.272246,15.0,1.0,3.0,2.0,2.863,3.0,2.630484,18.0,0.0,22.0,3.60987,0.275348,2.8487,0.275348,7.0,4.0,3.0,1.0,2.9523,3.0,2.573352,21.0,0.773747,1.42168,0.773747,1.42168,5.0,3.0,0.0,1.0,0.7836,0.0,-0.6479330000000001,20.0,3.32757,0.469277,2.5664,0.469277,9.0,4.0,3.0,0.0,2.8917,3.0,2.097123,19.0,2.34166,1.16499,2.34166,1.16499,11.0,8.0,4.0,2.0,2.2181,3.0,1.17667,18.0
Jorge Luiz_Frello Filho_130,23,5,2,1858,4574,58,False,0,0,14,0,21.8,0.05,0.05,0.0,1.71,3,0,4.2,17.8,90,13,0,0,0,0,0,224699,3,1,2.0,2,-3272,2559,5831,58,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,0,224699,1,1,0.0,0,-3272,2559,5831,58,True,0,0,0,11,0,2.5,0.01,0.05,0.04,0.33,1,0,1.5,5.4,31,8,0,0,0,0,0,227293,0,1,7.0,1,-5319,3572,8891,58,False,0,0,0,17,1,12.8,0.01,0.01,0.0,1.4,0,0,4.0,27.2,90,12,0,0,0,0,0,231761,0,0,0.0,3,-6755,1210,7965,58,False,0,0.0,23.0,2.85981,0.335752,2.85981,0.335752,14.0,2.0,4.0,2.0,2.8289,3.0,2.524058,22.0,1.70139,2.00841,0.940216,2.00841,9.0,7.0,1.0,3.0,1.1446999999999998,0.0,-1.068194,21.0,1.36738,2.17538,1.36738,2.17538,21.0,15.0,1.0,1.0,0.7451000000000001,1.0,-0.808,20.0,0.690102,2.09191,0.690102,2.09191,11.0,4.0,0.0,1.0,0.3624,0.0,-1.401808,19.0,0.0,23.0,0.335752,2.85981,0.335752,2.85981,2.0,14.0,2.0,4.0,0.1094,0.0,-2.524058,22.0,0.275348,3.60987,0.275348,2.8487,4.0,7.0,1.0,3.0,0.0284999999999999,0.0,-2.573352,21.0,1.4989,2.49784,1.4989,2.49784,15.0,5.0,2.0,4.0,0.6897,0.0,-0.9989400000000002,20.0,1.16432,0.672444,1.16432,0.672444,8.0,4.0,1.0,0.0,1.7348,3.0,0.491876,19.0
Jorge Luiz_Frello Filho_130,24,3,10,8801,2912,58,False,1,0,15,0,29.9,0.1,0.16,0.06,0.51,2,0,4.9,12.4,90,2,0,0,0,0,0,222545,4,2,7.0,5,-2716,1858,4574,58,False,0,0,0,14,0,21.8,0.05,0.05,0.0,1.71,3,0,4.2,17.8,90,13,0,0,0,0,0,224699,3,1,2.0,2,-3272,2559,5831,58,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,0,224699,1,1,0.0,0,-3272,2559,5831,58,True,0,0,0,11,0,2.5,0.01,0.05,0.04,0.33,1,0,1.5,5.4,31,8,0,0,0,0,0,227293,0,1,7.0,1,-5319,3572,8891,58,False,0,0.0,24.0,0.722059,0.0203463,0.722059,0.0203463,10.0,2.0,1.0,0.0,2.0591,3.0,0.7017127,23.0,2.85981,0.335752,2.85981,0.335752,14.0,2.0,4.0,2.0,2.8289,3.0,2.524058,22.0,1.70139,2.00841,0.940216,2.00841,9.0,7.0,1.0,3.0,1.1446999999999998,0.0,-1.068194,21.0,1.36738,2.17538,1.36738,2.17538,21.0,15.0,1.0,1.0,0.7451000000000001,1.0,-0.808,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jorge Luiz_Frello Filho_130,25,1,8,8801,2912,58,True,0,0,12,1,11.0,0.06,0.06,0.0,0.02,0,0,2.5,13.8,90,10,0,0,0,0,0,230268,1,0,0.0,3,5889,8801,2912,58,False,0,1,0,15,0,29.9,0.1,0.16,0.06,0.51,2,0,4.9,12.4,90,2,0,0,0,0,0,222545,4,2,7.0,5,-2716,1858,4574,58,False,0,0,0,14,0,21.8,0.05,0.05,0.0,1.71,3,0,4.2,17.8,90,13,0,0,0,0,0,224699,3,1,2.0,2,-3272,2559,5831,58,True,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,0,224699,1,1,0.0,0,-3272,2559,5831,58,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oleksandr_Zinchenko_313,16,5,15,13822,9451,50,True,0,0,3,0,12.9,0.05,0.44,0.39,0.36,0,0,5.8,12.0,59,5,0,0,0,0,0,787013,4,2,33.0,1,-3115,10198,13313,50,False,0,0,0,10,0,3.1,0.03,0.03,0.0,0.1,0,0,0.8,4.6,17,19,0,0,0,0,0,788644,1,3,0.0,1,-75496,75251,150747,50,True,0,0,1,29,1,28.5,0.13,0.14,0.01,0.68,0,0,5.0,16.2,90,20,0,0,0,0,0,862036,2,0,5.0,7,34886,45922,11036,50,False,0,0,1,24,1,1.7,0.01,0.01,0.0,0.24,0,0,1.4,12.4,77,6,0,0,0,0,0,822365,1,0,0.0,7,-43018,3028,46046,50,False,0,0.0,16.0,3.22106,1.15663,3.22106,1.15663,8.0,9.0,4.0,2.0,2.6530000000000005,3.0,2.06443,15.0,1.88828,1.02652,1.88828,0.265347,14.0,1.0,3.0,1.0,2.0354,3.0,1.622933,14.0,2.27996,0.512339,2.27996,0.512339,4.0,4.0,2.0,0.0,2.6551,3.0,1.767621,13.0,2.37846,0.278815,2.37846,0.278815,3.0,5.0,1.0,0.0,2.8162,3.0,2.099645,12.0,0.0,16.0,1.76382,0.31099,1.00265,0.31099,5.0,4.0,3.0,0.0,2.5989000000000004,3.0,0.69166,15.0,1.3601,0.359105,1.3601,0.359105,7.0,2.0,1.0,0.0,2.2991,3.0,1.000995,14.0,1.42101,1.65228,1.42101,1.65228,4.0,6.0,4.0,1.0,1.1618,3.0,-0.2312699999999998,13.0,4.18808,0.270814,3.42692,0.270814,15.0,2.0,4.0,0.0,2.9801,3.0,3.156106,12.0
